ANO_CINEMATOGRAFICO,G_QTDE_TIT_DIF_EXIB,G_QTDE_DIF_TIT_EXIB_BR,G_QTDE_DIF_TIT_EXIB_EST,PUBLICO,RENDA,QTDE_SESSOES,DIAS_FUNCIONAMENTO_GRUPO,REG_EMPRESA,REGISTRO_COMPLEXO,REGISTRO_SALA,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,CAPACIDADE_TOTAL_GRUPO,OCUPAÇÃO_MÉDIA,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,CUMPRIMENTO_NORMALIZADO,DIAS_FUNCIONAMENTO,QTDE_DIF_TIT_EXIB,QTDE_DIF_TIT_EXIB_BR,QTDE_DIF_TIT_EXIB_EST,REGISTRO_GRUPO
2017,2,0,2,104,497.38237012038815,4,1.0,1,1,2,2.0,332.0,1328.0,0.17598270440251573,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24197072451914334,,,,,eddb9f2d39ae422dbc5630d618b0a2ca
2017,1,0,1,73,533.6953004339194,27,1.0,1,1,1,1.0,83.0,2241.0,0.03257474341811691,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,8.660714285714286,0.0,0.0,7.199280460874998e-14,,,,,48adf2c8980940e5bf04b541baf7b07d
2017,53,0,53,110126,1193871.9938066124,2574,2.0,1,2,3,3.0,580.0,1492920.0,0.22958605935515153,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.5958673469387756,0.3642857142857143,0.3642857142857143,0.3642857142857143,0.3259520938692066,,,,,1e1169f610824ef2b22892ce60810377
2017,21,0,21,11930,124909.59423259627,420,1.0,1,1,1,1.0,164.0,68880.0,0.1731997677119627,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9971301020408164,1.0535714285714286,0.9464285714285714,0.9464285714285714,0.3983702291136187,,,,,920429dc1d47470fb68889dbd3825d77
2017,43,0,43,77689,1194732.1871459729,3875,1.0,1,1,3,3.0,581.0,2251375.0,0.10341313860003297,42.0,42.16666666666666,38.893156,39.05982266666667,39.06,0.0,0.0,0.5883788748859856,0.35842293906810035,0.3584229390681004,0.3584229390681004,0.3247339342581589,,,,,9c3c85ebe6b8449aa07145dbbaed088b
2017,37,0,37,43621,578716.6678912668,1547,1.0,1,1,2,2.0,276.0,426972.0,0.21595202183437506,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.91,0.7,0.7,0.7,0.3813878154605241,,,,,4bf2f62f3c51456c9cf2c93fa7f5e0c8
2017,52,0,52,10849,116262.19574766999,678,1.0,1,1,1,1.0,120.0,81360.0,0.13334562438544734,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9971301020408164,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.3983702291136187,,,,,119e047a4a6346a9bb3269f06ddd999d
2017,29,0,29,20820,300664.81523509824,144,1.0,1,1,1,1.0,950.0,136800.0,0.15219298245614038,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9948979591836736,1.0714285714285714,0.9285714285714286,0.9285714285714286,0.3979258674986881,,,,,24e6ee212f4c4c44a93746fb2d7e793d
2017,40,0,40,35780,338724.6776466476,551,1.0,1,1,1,1.0,401.0,220951.0,0.16193635692981728,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9987244897959184,1.0357142857142858,0.9642857142857142,0.9642857142857142,0.3986879340406525,,,,,84deafa0e8654aa0b3421ccd8098e3ac
2017,25,0,25,9780,131326.24783964458,547,1.0,1,1,1,1.0,100.0,54700.0,0.17879341864716647,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9681122448979592,1.1785714285714286,0.8214285714285714,0.8214285714285714,0.3926320321210658,,,,,fc289964f8774cd7934098764406780d
2017,47,0,47,27872,319047.5069129275,588,1.0,1,1,1,1.0,300.0,176400.0,0.1580045351473922,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9614158163265306,1.1964285714285714,0.8035714285714286,0.8035714285714286,0.3913196142962197,,,,,615d34eb15734ab1b6d1a2604500af3f
2017,87,0,87,106658,1198696.8459836436,1957,1.0,1,1,2,2.0,650.0,1272050.0,0.1952597513200471,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.22811224489795925,0.12142857142857146,0.12142857142857146,0.12142857142857146,0.27120442389392874,,,,,023f173d3fce407697b22d0d78263f97
2017,81,0,81,174673,2828060.451761912,5827,1.0,1,1,4,4.0,771.0,4492617.0,0.16013243095568153,49.0,49.125,48.99999725,49.12499725,49.125,0.0,0.0,0.4517219276265951,0.2595419847328244,0.2595419847328244,0.2595419847328244,0.30328644124510057,,,,,ce70748b4a4e464fb97e53b2a8767761
2017,71,0,71,19720,243883.1919183996,1004,1.0,1,1,2,2.0,358.0,359432.0,0.10903851253245975,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.4134385235575713,0.2341269841269841,0.23412698412698416,0.23412698412698416,0.29753623252094324,,,,,c4740d08f52440e794c43559d05e20b9
2017,7,0,7,2380,32675.93148383168,110,1.0,1,1,1,1.0,104.0,11440.0,0.20804195804195807,28.0,28.0,4.60274,4.60274,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.24197072451914334,,,,,9783e4d0c4bc406690acc1149cb32596
2017,30,0,30,23055,178856.96427034723,598,1.0,1,1,1,1.0,190.0,113620.0,0.20291321950360863,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.6527423469387754,0.4107142857142857,0.4107142857142857,0.4107142857142857,0.33535441212874034,,,,,d93b52b3d6254c4183a2ecc6c070ae07
2017,21,0,21,1189,23916.267357108292,115,1.0,1,1,1,1.0,111.0,12765.0,0.09314531923227574,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9282525510204082,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.38488439685438797,,,,,1aec42ba02af479e8b25b50735b0062a
2017,56,0,56,233018,2667957.464146701,4430,1.0,1,1,4,4.0,631.0,2795330.0,0.3268778831469497,49.0,49.0,48.99999725,48.99999725,49.0,0.0,0.0,0.9885204081632653,1.1071428571428572,0.8928571428571428,0.8928571428571428,0.3966589922014887,,,,,316a0049fb00437f81cf83af35704621
2017,49,0,49,11889,245097.47136035858,562,1.0,1,1,1,1.0,84.0,47208.0,0.2518429079816982,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9948979591836736,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.3979258674986881,,,,,acfd6f1e1d544e9d99389122edb29331
2017,52,0,52,143998,804984.2629563303,3594,1.0,1,1,6,6.0,714.0,2566116.0,0.3223523583081485,63.0,63.33333333333334,63.0,63.33333333333334,63.33333333333334,0.0,0.0,0.6783916204986149,0.4328947368421053,0.4328947368421052,0.4328947368421052,0.33968290701827697,,,,,91063bf0e10645b8b42b44f060d92d60
2017,40,0,40,31661,323192.1534156719,844,1.0,1,1,2,2.0,270.0,227880.0,0.2757457485363811,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.6138265306122449,1.6214285714285714,0.37857142857142856,0.37857142857142856,0.3288921913122502,,,,,4b98b2430f0d4014ab1c873c71306a9e
2017,48,0,48,49778,602486.3081359924,1476,1.0,1,1,2,2.0,422.0,622872.0,0.16397479037666282,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.4481632653061224,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.3027472740504621,,,,,baae3b7d3cae4b5f985be1e60ceeed72
2017,49,0,49,60311,689134.8442887805,1816,1.0,1,1,2,2.0,303.0,550248.0,0.2180616260125762,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.6652551020408164,0.4214285714285714,0.4214285714285715,0.4214285714285715,0.3374590929180804,,,,,96738be21fdc44c48b268497a67b3535
2017,51,0,51,11572,196047.37713228492,797,1.0,1,1,1,1.0,120.0,95640.0,0.12099539941447099,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.234375,0.125,0.125,0.125,0.2720549983785435,,,,,4f5812e901c64565979aed7340a6910c
2017,34,0,34,17150,202052.49873380444,611,1.0,1,1,1,1.0,200.0,122200.0,0.14034369885433715,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.6734693877551021,0.42857142857142855,0.4285714285714286,0.4285714285714286,0.3388479357567876,,,,,18a2f6835b8f4521a17c4edff295e68c
2017,19,0,19,63650,1627985.4777407632,903,1.0,1,1,1,1.0,347.0,313341.0,0.20313332758879296,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24197072451914334,,,,,75563f3dc71448f898f56aecaa3838db
2017,57,0,57,35771,571703.1611781393,763,1.0,1,1,1,1.0,300.0,228900.0,0.15627348186981221,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.5395408163265305,0.32142857142857145,0.3214285714285714,0.3214285714285714,0.31690028116770225,,,,,f72961c856924150add77e18e6c85b1e
2017,97,0,97,41600,411137.5271113594,3070,1.0,1,1,2,2.0,374.0,1148180.0,0.07046309391067627,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.6734693877551021,0.42857142857142855,0.4285714285714286,0.4285714285714286,0.3388479357567876,,,,,56bbac409d564603977a182fd035d07d
2017,32,0,32,12505,97300.99746183144,392,1.0,1,1,1,1.0,218.0,85456.0,0.1463326156150534,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.859375,0.625,0.625,0.625,0.37185509386976895,,,,,8b4693cffb404a178acb43299805bd6a
2017,38,0,38,10582,111026.85284705393,919,1.0,1,1,1,1.0,106.0,97414.0,0.10862914981419515,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.6935586734693877,0.44642857142857145,0.4464285714285714,0.4464285714285714,0.34226869363860024,,,,,94af00db2f6a4c46adebe4f9236dcba3
2017,17,0,17,1302,10208.957395628571,181,1.0,1,1,1,1.0,150.0,27150.0,0.047955801104972336,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,2.8571428571428568,0.0,0.0,0.07111703852909346,,,,,c90bb4461f374d8ab48c48e6e17a2446
2017,35,0,35,10648,125291.11790674373,481,1.0,1,1,1,1.0,260.0,125060.0,0.08514313129697763,28.0,28.0,17.490410999999998,17.490410999999998,17.49,0.0,0.0,0.8393589933445591,1.4008004574042312,0.5991995425957688,0.5991995425957688,0.36815212741062864,,,,,2e3b57a892984e8888594380e8ac8a4d
2017,69,0,69,170791,2548771.8972394704,4382,1.0,1,1,4,4.0,720.0,3155040.0,0.21118884614548658,49.0,49.0,48.99999725,48.99999725,49.0,0.0,0.0,0.9518690129112868,1.2193877551020411,0.7806122448979591,0.7806122448979591,0.3894561396759072,,,,,35d45d4a5de046c9bbbb6f91d89982b6
2017,55,0,55,82589,1177299.5366952815,3842,1.0,1,1,3,3.0,625.0,2401250.0,0.10314220506420625,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.9984252960443436,1.0396825396825398,0.9603174603174602,0.9603174603174602,0.3986282960322469,,,,,150f8d15e5f54f449712488b1f0e7621
2017,39,0,39,38665,259623.81138331394,940,1.0,1,1,1,1.0,182.0,171080.0,0.2260053776011228,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.4375,0.25,0.25,0.25,0.30113743215480443,,,,,7b1124f0fe2e44cfa28415f136f5ce92
2017,32,0,32,53826,660958.0075486245,796,1.0,1,1,1,1.0,286.0,227656.0,0.23643567487788597,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.5395408163265305,0.32142857142857145,0.3214285714285714,0.3214285714285714,0.31690028116770225,,,,,90e115a588454b299d377282eb099c47
2017,33,0,33,30994,338706.0398254889,662,1.0,1,1,1,1.0,273.0,180726.0,0.1714971835817763,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9375,0.75,0.75,0.75,0.3866681168028493,,,,,0e2a03c0355d498b9c92eea12d9328f2
2017,84,0,84,79934,1103181.1173135068,4123,1.0,1,1,4,4.0,600.0,2473800.0,0.12800495345062365,49.0,49.0,48.99999725,48.99999725,49.0,0.0,0.0,0.9817198563098708,0.8647959183673469,0.8647959183673469,0.8647959183673469,0.39531253264350813,,,,,1f890f1740004e278a3f7c69c3c685dd
2017,37,0,37,28329,379341.06336074544,676,1.0,1,1,1,1.0,430.0,290680.0,0.09745768542727389,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9614158163265306,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.3913196142962197,,,,,1863a865158d49f3884e4f9a91d6e7c0
2017,44,0,44,30821,413741.65354844695,1045,2.0,1,2,4,4.0,675.0,705375.0,0.17253299651822687,38.5,38.5,15.6205495,15.6205495,15.62,0.0,0.0,0.9425167141833658,0.7602432778489117,0.7602432778489117,0.7602432778489117,0.3876392359633976,,,,,c491129fe338485f8bd14e94c0f4fa05
2017,55,0,55,27551,337275.1344023627,1737,1.0,1,1,3,3.0,401.0,696537.0,0.11995372177494758,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.8487654320987654,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3698877058337353,,,,,332639a6db2b4b7eb5b068244feb238b
