ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,DATA_HORA_SESSAO,DIAS_FUNCIONAMENTO,TOT_SALAS_FUNC,REGISTRO_SALA,SALAS_COMPLEXO_INFERIDO,ASSENTOS_COMPLEXO_INFERIDO,UF_COMPLEXO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIU_COTA,TOTAL_SALAS,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,REGISTRO_COMPLEXO,REG_EMPRESA,REGISTRO_GRUPO,CEP_COMPLEXO,MUN_COMPLEXO
2017,79,577017,10765991.215671133,6263,362,6,6,6.0,1465.0,RJ,63.0,63.08333333333334,63.0,63.08333333333334,64.25,0.9996702784632958,0.9818417639429312,0.0,7.0,SIM,6.0,365.0,1.018158236057069,0.3988765158917003,0.9990111615029168,5642dfb633e04cfdaa0a96132aecbd40,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,a3042c49921746f79b829515a0c50f31,c39b18edc121414c83ee70fb7c6039b6
2017,81,365413,5522374.698461769,5275,359,5,5,5.0,1044.0,RJ,56.0,56.2,56.0,56.2,56.2,0.9650935271843062,0.8131672597864771,0.0,0.0,SIM,5.0,365.0,1.1868327402135228,0.3920398565010912,0.8988934348809672,c76a8044d82a4f1ebb5ec232a285fb50,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,a131f01bd49445c88aa5ffa65f26e61f,cd34b953d5fb4376a274fa1a4d4224dd
2017,113,322115,10745041.234390281,6369,348,6,6,6.0,773.0,RJ,63.0,63.08333333333334,63.0,63.08333333333334,50.98333333333333,0.9789327918485756,0.8548545276234064,72.6,0.0,NÃO,6.0,365.0,0.8548545276234064,0.3947620355449011,0.938120507122358,25363abee84841d2ae98ea0959ed2e6d,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,1b5748ac4f714e3798fcdcee85a43728,cd34b953d5fb4376a274fa1a4d4224dd
2017,119,329776,9000953.757765291,6564,362,4,6,6.0,1113.0,SP,63.0,63.0,63.0,63.0,47.83333333333334,1.0,1.0,91.0,0.0,SIM,6.0,365.0,1.0,0.3989422804014327,1.0,0f9bda9fbf884189a3f8806f5ca62aa8,06772bf8c78f405794e77a9f02e5a236,1ec9196b8bc74dbba7971453f23dc18b,f63524936238420092383331d0881917,73164c106fdd4e7c804366432966acf2
2017,111,299029,6004348.26430362,4284,362,3,4,4.0,829.0,RJ,49.0,49.0,48.99999725,48.99999725,49.0,0.9183673469387754,0.7142857142857142,0.0,0.0,SIM,4.0,364.9999795153061,1.2857142857142858,0.3829867599442122,0.774549719929621,ef4306d26a0c4bcb81c4d369949ac75b,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,fe65abc54f644e04a64e481ab4b3ada9,cd34b953d5fb4376a274fa1a4d4224dd
2017,94,345774,6071589.688456772,5733,362,4,5,5.0,1197.0,AM,56.0,56.0,56.0,56.0,58.3,0.9945599887021941,0.9262435677530017,0.0,11.5,SIM,5.0,365.0,1.0737564322469983,0.39785862958144,0.9837685862851556,a25c47d758c741a5ae8c76d2bb8fb359,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,d53cf06a9506475783e6fb61e7aad47c,36fe37382c5c4819981d523ebde74b43
2017,120,217842,4398324.9870338645,3313,362,2,3,3.0,833.0,RJ,42.0,42.0,42.0,42.0,49.83333333333334,0.9912305231485108,0.9063545150501672,0.0,23.5,SIM,3.0,365.0,1.0936454849498327,0.3971968522742476,0.9739216062128488,a51639089b02415d8663873bd9695045,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,a6528330077f4d07b9d3f7700d9086a4,cd34b953d5fb4376a274fa1a4d4224dd
2017,134,923634,19438206.805568177,16691,362,8,15,15.0,3989.0,SP,45.0,45.0,44.999978399999996,44.999978399999996,45.0,0.9938348422496572,0.9214814814814816,0.0,0.0,SIM,15.0,364.9998248,1.0785185185185184,0.397714402842471,0.9816183199267016,026e67cb5f524c0a8b56e55805ba13dc,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,5733245876ae435bbd259aa4d009af75,2cbc6e66be684c0c90f146750a714301
2017,104,372460,6826344.785934548,6610,362,0,6,6.0,1497.0,GO,63.0,63.0,63.0,63.0,63.0,0.9994943450631282,0.9775132275132274,0.0,0.0,SIM,6.0,365.0,1.0224867724867726,0.3988414295840924,0.9984838021208408,cd026672513e4048b4fe29601859fea6,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,038a62e46948466db9d7522da53e4790,e831eac7dc754e8d871cfd35118288c0
2017,96,298622,4586033.161987915,5773,362,5,5,5.0,1063.0,DF,56.0,56.0,56.0,56.0,56.0,0.9730102040816326,0.8357142857142856,0.0,0.0,SIM,5.0,365.0,1.1642857142857144,0.3935947583220785,0.9211962988039368,90d61e32c5c24958abb3474d6bd30025,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,1ef71b3b26524b3aba770166ad9bd873,a2a2fa90ee384404a31a1ec8a1814917
