REGISTRO DO GRUPO,ANO,NOME DO GRUPO,REGISTRO DA EMPRESA,REGISTRO DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
19578.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,77.0,5,9,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.6111111111111112,365.0,0.8487654320987654,0.6111111111111112,0.3698877058337353,0.6111111111111112
19649.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,39.0,3,5,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.3928571428571428,365.0,0.8456632653061225,0.6071428571428572,0.36931442387371427,0.6071428571428572
19673.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,35.0,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.25,365.0,0.9375,0.75,0.3866681168028493,0.75
19918.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,46.5,3,7,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.6607142857142858,365.0,0.5634566326530611,0.3392857142857142,0.3207124932416849,0.3392857142857142
19987.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,3.5,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.125,365.0,0.234375,0.125,0.2720549983785435,0.125
20395.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,20.0,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.7142857142857143,365.0,0.9183673469387755,0.7142857142857143,0.3829867599442122,0.7142857142857143
20867.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,32.0,3,7,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.1428571428571428,365.0,0.9795918367346939,0.8571428571428572,0.39489213993026107,0.8571428571428572
21937.0,2017,,1,1,1,21.939727,28.0,21.939727,28,21.94,49.5,3,18,0.0,0.0,28.0,28.0,21.939727,21.939727,21.94,2.2561531449407473,286.00001267857147,0.0,0.0,0.18124621015113526,0.0
22207.0,2017,,1,1,1,27.386302,28.0,27.386302,28,27.39,21.0,3,6,0.0,0.0,28.0,28.0,27.386302,27.386302,27.39,0.7667031763417306,357.00000821428574,0.9455725920709623,0.7667031763417306,0.3882319777694971,0.7667031763417306
22412.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,17.0,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6071428571428571,365.0,0.8456632653061225,0.6071428571428571,0.36931442387371427,0.6071428571428571
22591.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
22866.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
23053.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,45.0,4,12,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.6428571428571429,364.9999791428571,0.8724489795918368,0.6428571428571429,0.3742938692643696,0.6428571428571429
23064.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
23266.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,49.0,4,6,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.7,364.9999791428571,0.9099999999999999,0.7,0.3813878154605241,0.7
23316.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
23486.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,13.5,3,1,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.48214285714285715,365.0,0.7318239795918369,0.4821428571428572,0.34888024841621007,0.4821428571428572
23540.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
23877.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,0.0,5,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
24283.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,7.0,4,2,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.1,364.9999791428571,0.18999999999999995,0.09999999999999998,0.2660852498987548,0.09999999999999998
24448.0,2017,,1,1,2,45.375341,70.0,45.375341,70,45.38,0.0,4,0,0.0,0.0,35.0,35.0,22.6876705,22.6876705,22.69,0.0,236.59999235714287,0.0,0.0,0.24197072451914337,0.0
24511.0,2017,,2,2,2,34.213699,56.0,34.213699,56,34.21,7.0,6,20,0.0,0.0,28.0,28.0,17.1068495,17.1068495,17.105,0.20461853259280913,223.00000241071427,0.3673683213051838,0.20461853259280915,0.2907607913956057,0.20461853259280915
25385.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,157.5,4,68,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,2.25,364.9999791428571,0.0,0.0,0.18264908538902191,0.0
25724.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,7.0,4,1,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.1,364.9999791428571,0.18999999999999995,0.09999999999999998,0.2660852498987548,0.09999999999999998
26086.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,21.5,3,10,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.7678571428571429,365.0,0.9461096938775511,0.7678571428571429,0.3883362518186331,0.7678571428571429
26310.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
26591.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
26808.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,6.5,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.23214285714285715,365.0,0.41039540816326536,0.2321428571428572,0.29708385822024447,0.2321428571428572
27041.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,2.0,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.07142857142857142,365.0,0.1377551020408163,0.0714285714285714,0.25922445209057304,0.0714285714285714
27196.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,49.0,4,11,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.7,364.9999791428571,0.9099999999999999,0.7,0.3813878154605241,0.7
27205.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,13.0,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.4642857142857143,365.0,0.7130102040816326,0.4642857142857143,0.3456137589168997,0.4642857142857143
27243.0,2017,,1,1,1,6.213699,28.0,6.213699,28,6.21,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,6.213699,6.213699,6.21,0.0,81.00000482142858,0.0,0.0,0.24197072451914337,0.0
27311.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,30.0,3,6,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0714285714285714,365.0,0.9948979591836735,0.9285714285714286,0.3979258674986881,0.9285714285714286
27371.0,2017,,1,1,4,195.999989,196.0,195.999989,196,196.0,90.5,6,20,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,0.461734693877551,364.9999795153061,0.7102704602249064,0.46173469387755106,0.3451406364630739,0.46173469387755106
27464.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,0.0,5,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
27785.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,6.0,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.21428571428571427,365.0,0.38265306122448983,0.2142857142857143,0.29299140566623194,0.2142857142857143
27880.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,21.0,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.75,365.0,0.9375,0.75,0.3866681168028493,0.75
28051.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,19.0,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6785714285714286,365.0,0.8966836734693878,0.6785714285714286,0.378856908064941,0.6785714285714286
28263.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,76.0,5,7,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.6031746031746031,365.0,0.8425296044343663,0.6031746031746031,0.36873622388294,0.6031746031746031
28674.0,2017,,1,1,6,320.542595,378.0,320.542595,378,320.54,363.5,9,20,0.0,0.0,63.0,63.0,53.423765833333334,53.423765833333334,53.42333333333334,1.1340238347788107,309.5186433201058,0.9820376117111821,0.8659761652211893,0.39537534397926316,0.8659761652211893
28754.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,46.0,4,10,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.6571428571428571,364.9999791428571,0.8824489795918368,0.6571428571428571,0.37617002509160313,0.6571428571428571
29860.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,10.0,4,4,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.14285714285714285,364.9999791428571,0.26530612244897944,0.1428571428571428,0.2762951855345007,0.1428571428571428
30170.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,3.0,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.10714285714285714,365.0,0.20280612244897955,0.1071428571428571,0.2677944763458458,0.1071428571428571
30624.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,14.0,3,6,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.5,365.0,0.75,0.5,0.3520653267642995,0.5
30763.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,2.5,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.08928571428571429,365.0,0.17059948979591844,0.0892857142857143,0.2635166333548363,0.0892857142857143
31314.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,2.5,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.08928571428571429,365.0,0.17059948979591844,0.0892857142857143,0.2635166333548363,0.0892857142857143
31894.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,17.5,4,4,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.25,364.9999791428571,0.4375,0.25,0.30113743215480443,0.25
32155.0,2017,,2,2,2,48.175343,56.0,48.175343,56,48.18,7.5,6,01,0.0,0.0,28.0,28.0,24.0876715,24.0876715,24.09,0.15566625155666253,314.00000348214286,0.2871005212396228,0.15566625155666247,0.2793224938972516,0.15566625155666247
32489.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,47.5,5,12,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.376984126984127,365.0,0.6118512219702696,0.376984126984127,0.32856751987632693,0.376984126984127
32725.0,2017,,1,1,3,102.832885,126.0,102.832885,126,102.83,54.5,5,6,0.0,0.0,42.0,42.0,34.27762833333333,34.27762833333333,34.276666666666664,0.5300009724788486,297.8889128968254,0.7791009141291719,0.5300009724788486,0.3572254885008835,0.5300009724788486
32859.0,2017,,1,1,1,22.936987,28.0,22.936987,28,22.94,41.0,3,11,0.0,0.0,28.0,28.0,22.936987,22.936987,22.94,1.7872711421098517,299.00000910714283,0.3802041488010497,0.21272885789014828,0.2926328700699481,0.21272885789014828
33274.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,66.5,5,8,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.5277777777777778,365.0,0.7770061728395061,0.5277777777777778,0.35685153687780286,0.5277777777777778
33805.0,2017,,1,1,3,126.0,126.0,126.0,126,126.0,51.0,5,10,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.40476190476190477,365.0,0.6456916099773242,0.40476190476190477,0.3341742457373292,0.40476190476190477
33992.0,2017,,1,1,1,26.542466,28.0,26.542466,28,26.54,4.5,3,1,0.0,0.0,28.0,28.0,26.542466,26.542466,26.54,0.16955538809344387,346.00000321428575,0.3103617465553693,0.16955538809344384,0.28259015122383624,0.16955538809344384
34179.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,25.0,4,5,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.35714285714285715,364.9999791428571,0.5867346938775511,0.3571428571428572,0.32446708327726576,0.3571428571428572
34333.0,2017,,1,1,1,8.361644,28.0,8.361644,28,8.36,0.0,3,0,0.0,0.0,28.0,28.0,8.361644,8.361644,8.36,0.0,109.00000214285714,0.0,0.0,0.24197072451914337,0.0
34615.0,2017,,1,1,2,69.999996,70.0,69.999996,70,70.0,0.0,4,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.0,364.9999791428571,0.0,0.0,0.24197072451914337,0.0
34889.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
35518.0,2017,,1,1,2,53.123285,70.0,53.123285,70,53.12,19.5,4,5,0.0,0.0,35.0,35.0,26.5616425,26.5616425,26.56,0.3670933734939759,276.99998607142857,0.599429202124764,0.36709337349397586,0.32653310816580183,0.36709337349397586
36106.0,2017,,1,1,2,46.564381,70.0,46.564381,70,46.56,0.0,4,3,0.0,0.0,35.0,35.0,23.2821905,23.2821905,23.28,0.0,242.7999866428571,0.0,0.0,0.24197072451914337,0.0
36650.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
37108.0,2017,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
37228.0,2017,,1,1,1,11.50685,28.0,11.50685,28,11.51,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,11.50685,11.50685,11.51,0.0,150.00000892857142,0.0,0.0,0.24197072451914337,0.0
37637.0,2017,,1,1,1,9.665754,28.0,9.665754,28,9.67,3.5,3,1,0.0,0.0,28.0,28.0,9.665754,9.665754,9.67,0.3619441571871768,126.0000075,0.5928847414524179,0.3619441571871769,0.32546636289346437,0.3619441571871769
37886.0,2017,,1,1,1,5.216438,28.0,5.216438,28,5.22,21.0,3,14,0.0,0.0,28.0,28.0,5.216438,5.216438,5.22,4.022988505747127,67.99999535714285,0.0,0.0,0.004135412132674773,0.0
38182.0,2017,,1,1,2,5.178082,70.0,5.178082,70,5.18,0.0,4,0,0.0,0.0,35.0,35.0,2.589041,2.589041,2.59,0.0,26.999999,0.0,0.0,0.24197072451914337,0.0
38511.0,2017,,1,1,2,10.816438,70.0,10.816438,70,10.82,0.0,4,0,0.0,0.0,35.0,35.0,5.408219,5.408219,5.41,0.0,56.39999814285714,0.0,0.0,0.24197072451914337,0.0
6000000.0,2017,AFA,9,9,24,830.334236,1050.0,830.334236,1050,830.33,532.5,43,216373141855,0.0,0.0,43.75,43.75,34.59725983333333,34.59725983333333,34.59708333333334,0.6413112858742909,288.63999632380956,0.8713424063588453,0.6413112858742909,0.3740868347558621,0.6413112858742909
6000001.0,2017,AGA,2,2,3,86.109585,98.0,86.109585,98,86.11,38.5,7,16,0.0,0.0,32.666666666666664,32.666666666666664,28.703194999999997,28.703194999999997,28.703333333333333,0.4471025432586227,320.71427066326527,0.6943044023289168,0.44710254325862264,0.3423963372552834,0.44710254325862264
6000002.0,2017,ARAÚJO,29,29,145,7804.224852,8561.5,8108.724852,8257,8108.719999999999,4374.0,227,131217121813141921121816149182021172515201118212214152020,0.0,0.0,56.9448275862069,59.0448275862069,53.82224035862069,55.92224035862069,55.92220689655172,0.5394192918241104,344.9851121448468,0.787865411256196,0.5394192918241104,0.3587943744981672,0.5394192918241104
6000003.0,2017,ARCOPLEX,26,26,86,4079.3314829999995,4089.5,4080.8314829999995,4088,4080.8300000000004,2281.5,144,6313186131426171811191451813419414124447,0.0,0.0,47.53488372093023,47.55232558139535,47.4340870116279,47.451528872093014,47.45151162790698,0.5590774425790831,364.2260252678571,0.8055872983573982,0.5590774425790831,0.36198775850018783,0.5590774425790831
6000006.0,2017,CENTERPLEX,21,21,79,3426.7013299999994,4030.5,3453.2013299999994,4004,3453.2,1692.0,128,1215641828252216221117241414810886,0.0,0.0,50.68354430379747,51.01898734177215,43.375966202531636,43.71140924050632,43.711392405063286,0.48998030812000465,312.3741222402597,0.7398799138946346,0.4899803081200047,0.3502883606076005,0.4899803081200047
6000007.0,2017,UNIPLEX,11,11,15,379.91779699999995,476.0,379.91779699999995,476,379.91,350.5,37,26843743350,0.0,0.0,31.733333333333334,31.733333333333334,25.32785313333333,25.32785313333333,25.327333333333335,0.9225869284830617,291.3235208088235,0.9940072163583134,0.9225869284830617,0.397748682152511,0.9225869284830617
6000008.0,2017,CINE A,15,15,28,1063.9999579999999,1064.0,1063.9999579999999,1064,1064.0,469.0,58,441118121531524514,0.0,0.0,38.0,38.0,37.9999985,37.9999985,38.0,0.4407894736842105,364.99998559210525,0.6872835872576177,0.4407894736842105,0.34119649377473665,0.4407894736842105
6000009.0,2017,CINE COLUMBIA/MILANI,3,3,3,84.0,84.0,84.0,84,84.0,32.0,9,232,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.38095238095238093,365.0,0.6167800453514739,0.38095238095238093,0.32937824408225186,0.38095238095238093
6000010.0,2017,CINE GLOBO,3,3,3,84.0,84.0,84.0,84,84.0,49.5,9,111111,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.5892857142857143,365.0,0.8313137755102041,0.5892857142857143,0.3666741699953168,0.5892857142857143
6000011.0,2017,CINE MULT,1,1,2,53.123285,70.0,53.123285,70,53.12,0.0,4,0,0.0,0.0,35.0,35.0,26.5616425,26.5616425,26.56,0.0,276.99998607142857,0.0,0.0,0.24197072451914337,0.0
6000012.0,2017,CINE XV,2,2,4,139.999992,140.0,139.999992,140,140.0,79.0,8,66,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.5642857142857143,364.9999791428571,0.8101530612244898,0.5642857142857143,0.36281507760965503,0.5642857142857143
6000013.0,2017,CINEART,12,12,68,3990.999558,3996.5,3996.499558,3991,3996.5,3939.0,104,182838222534302524301317,315.0,315.0,58.69117647058823,58.77205882352941,58.691169970588234,58.77205232352941,58.77205882352941,0.985612410859502,364.9999595765472,0.9997929972787242,0.985612410859502,0.39890099146936236,0.985612410859502
6000014.0,2017,CINEFLIX,16,16,83,4652.219214,4798.5,4662.719214,4788,4662.72,4240.5,130,30122433242629332329242620283429,0.0,0.0,57.68674698795181,57.81325301204819,56.05083390361445,56.17733992771084,56.17734939759036,0.9094477043442454,354.6491255451128,0.9918002817514728,0.9094477043442454,0.39731002155510137,0.9094477043442454
6000015.0,2017,CINEMAC,1,1,2,69.999996,70.0,69.999996,70,70.0,90.0,4,6,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,1.2857142857142858,364.9999791428571,0.9183673469387754,0.7142857142857142,0.3829867599442122,0.7142857142857142
6000016.0,2017,CINEMAGIC,2,2,6,265.999985,267.0,266.999985,266,267.0,200.0,10,1224,0.0,0.0,44.333333333333336,44.5,44.33333083333333,44.4999975,44.5,0.7490636704119851,364.9999794172932,0.9370309584928951,0.7490636704119851,0.3865774457372608,0.7490636704119851
6000017.0,2017,CINEMAIS,10,10,45,2439.999771,2452.5,2452.499771,2440,2452.5,2373.0,72,217207272219191027,108.5,108.5,54.22222222222222,54.5,54.22221713333333,54.49999491111111,54.5,0.9675840978593272,364.99996574385244,0.9989492092884064,0.9675840978593272,0.39873273303250634,0.9675840978593272
6000018.0,2017,CINEMARK,88,88,645,36578.01934000001,37360.0,36609.01934000001,37329,36342.990000000005,37961.5,988,2328211723232813422821282627276253120242618182421152428262722302737322820322824302825313022273229293234323733283032333433313442422131313829312720332434253926393224233224333623,2348.0,2082.0,57.87441860465116,57.92248062015504,56.71010750387599,56.75816951937986,56.34572093023257,1.044534310468126,357.65697069570587,0.9980166951911286,0.955465689531874,0.3985468644198495,0.955465689531874
6000019.0,2017,CINEMAXX,4,4,4,91.824658,112.0,91.824658,112,91.82,18.0,12,1011102,0.0,0.0,28.0,28.0,22.9561645,22.9561645,22.955,0.19603572206490963,299.25000151785713,0.35364143980430873,0.1960357220649096,0.2887720046982546,0.1960357220649096
6000020.0,2017,CINEMINAS,2,2,3,97.999996,98.0,97.999996,98,98.0,44.5,7,39,0.0,0.0,32.666666666666664,32.666666666666664,32.666665333333334,32.666665333333334,32.666666666666664,0.45408163265306123,364.9999851020408,0.7019731361932529,0.45408163265306123,0.3437117306874738,0.45408163265306123
6000021.0,2017,CINEPLAY,2,2,10,538.46302,567.5,538.96302,567,538.96,365.5,16,1130,0.0,0.0,56.7,56.75,53.846302,53.896302000000006,53.896,0.6781579337984266,346.62963368606705,0.896417684423102,0.6781579337984266,0.3788065255214889,0.6781579337984266
6000023.0,2017,CINEPLUS,6,6,18,832.8273720000001,854.5,833.3273720000001,854,833.3299999999999,608.0,31,22767714,0.0,0.0,47.44444444444444,47.47222222222222,46.26818733333334,46.295965111111116,46.29611111111111,0.7296029184116737,355.95080887587824,0.926885418268516,0.7296029184116737,0.3846213927227037,0.7296029184116737
6000024.0,2017,CINÉPOLIS,49,49,369,21456.275954000008,21898.0,21584.275954000008,21770,21584.28,21546.0,564,3327244034283725283030261528242831294031252332303028232828323627263838412829268373131362746242524,1203.7,1203.7,58.99728997289973,59.34417344173442,58.147089306233084,58.493972775067775,58.4939837398374,0.9982264870544675,359.7400424074416,0.9999968546518321,0.9982264870544675,0.3989416529957407,0.9982264870544675
6000025.0,2017,CINESHOW,12,12,37,1465.397242,1653.5,1466.897242,1652,1466.9,1574.0,62,121117221011131715151722,76.0,76.0,44.648648648648646,44.689189189189186,39.60533086486487,39.64587140540541,39.64594594594595,1.0730111118685663,323.7711824031477,0.9946693775437156,0.9269888881314337,0.39788039082383353,0.9269888881314337
6000027.0,2017,CINESYSTEM,26,26,152,8817.21381,9024.5,8821.71381,9020,8821.720000000001,8799.0,236,182223412922313527272746544116243226719183425272631,364.0,364.0,59.3421052631579,59.37171052631579,58.00798559210526,58.037590855263154,58.03763157894738,0.9974245385253668,356.7941286751663,0.9999933669981926,0.9974245385253668,0.3989409573111933,0.9974245385253668
6000028.0,2017,CIRCUITO,6,6,23,1097.753391,1166.0,1101.753391,1162,1101.75,731.5,36,25SEM ENVIO VÁLIDO NO SCB1316516,0.0,0.0,50.52173913043478,50.69565217391305,47.72840830434782,47.90232134782609,47.90217391304348,0.6639437258906286,344.81926653614454,0.887066180631727,0.6639437258906286,0.377039454603684,0.6639437258906286
6000029.0,2017,ESPAÇO,14,14,71,3743.4518279999998,3805.0,3743.4518279999998,3805,4009.45,4149.5,114,511035854559089632094612585,269.5,535.5,53.59154929577465,53.59154929577465,52.724673633802816,52.724673633802816,56.47112676056338,1.0349299779271472,359.0959046570302,0.9987798966420091,0.9650700220728528,0.3986989792141461,0.9650700220728528
6000030.0,2017,ESTAÇÃO,5,5,17,819.863096,826.0,819.863096,826,819.86,858.5,29,6220335517,0.0,0.0,48.588235294117645,48.588235294117645,48.227240941176476,48.227240941176476,48.22705882352941,1.0471299978045032,362.28817196125914,0.9977787633069475,0.9528700021954968,0.39849945373684076,0.9528700021954968
6000031.0,2017,GNC,10,10,53,3122.049253,3144.5,3126.549253,3140,3126.55,2713.5,81,525283127292917930,0.0,0.0,59.24528301886792,59.33018867924528,58.906589679245286,58.991495339622645,58.991509433962264,0.8678895267947098,362.9133685812102,0.9825468228694743,0.8678895267947098,0.39547602156369055,0.8678895267947098
6000032.0,2017,GRACHER,5,5,15,602.3835750000001,630.0,602.3835750000001,630,602.38,607.0,25,1211171315,0.0,0.0,42.0,42.0,40.158905000000004,40.158905000000004,40.15866666666667,1.0076695773432054,349.0000077380953,0.9999411775833766,0.9923304226567946,0.3989305471994642,0.9923304226567946
6000034.0,2017,GRUPO CINE,14,14,40,1680.421862,1782.0,1684.421862,1778,1684.42,816.5,69,1214820814213291211,0.0,0.0,44.45,44.55,42.01054655,42.110546549999995,42.1105,0.48473658588713026,344.968492480315,0.7345036140767492,0.4847365858871302,0.3493479974677409,0.4847365858871302
6000035.0,2017,IMPERATOR,2,2,4,139.999992,140.0,139.999992,140,140.0,0.0,8,SEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCB,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.0,364.9999791428571,0.0,0.0,0.24197072451914337,0.0
6000036.0,2017,JOSUE'S CINE,7,7,8,143.106845,238.0,143.106845,238,143.11,131.0,22,64543SEM ENVIO VÁLIDO NO SCB3,0.0,0.0,29.75,29.75,17.888355625,17.888355625,17.88875,0.9153797777933058,219.47058161764704,0.9928394179936897,0.9153797777933058,0.39751650481291245,0.9153797777933058
6000037.0,2017,KINOPLEX,34,34,196,11047.318125,11307.5,11058.818125,11296,11058.72,11658.0,303,4043262529392827253130302538356252437272931343131332636282621193525,391.6,391.5,57.63265306122449,57.691326530612244,56.363867984693876,56.42254145408163,56.42204081632653,1.054190720083337,356.96451094413953,0.9970633658568494,0.9458092799166631,0.39835693648094633,0.9458092799166631
6000038.0,2017,LASER,5,5,13,417.430131,532.0,417.430131,532,417.43,183.5,23,109677,0.0,0.0,40.92307692307692,40.92307692307692,32.110010076923075,32.110010076923075,32.11,0.4395946625781568,286.3947327349624,0.6859458577891101,0.4395946625781568,0.34096835577783535,0.4395946625781568
6000039.0,2017,LUMIERE,17,17,67,1764.0003900000002,3412.5,1774.5003900000002,3402,1774.5000000000002,1113.0,109,23241023221317774311865137,0.0,0.0,50.776119402985074,50.93283582089552,26.32836402985075,26.485080447761195,26.485074626865675,0.6272189349112425,189.2593011022928,0.8610342775112916,0.6272189349112425,0.3721637272765427,0.6272189349112425
