ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,QTDE_SESSOES,DIAS_FUNCIONAMENTO,QTDE_EMPRESAS,QTDE_COMPLEXOS,QTDE_SALAS,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMP_QUADRATIC,CUMP_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROPORCIONAL,CUMP_LINEAR,CUMP_TRIWEIGHT,REGISTRO_GRUPO
2017,164,109533,1941285.7431423943,4935,1.0,1,1,4,4.0,408.0,49.0,49.0,48.99999725,48.99999725,49.0,0.7820634631403582,0.35775502961079536,0.0,0.0,0.5331632653061225,0.5331632653061225,0.5331632653061225,e677ca6268104eb09cd4df07c8cadea3
2017,128,55611,448262.57293513906,1133,1.0,1,1,1,1.0,293.0,28.0,28.0,26.465754,26.465754,26.47,0.0,0.10973131484601688,0.0,0.0,2.606724593879864,0.0,0.0,a973b0b383594b12bea09a7475ad94d0
2017,60,63674,1096899.1752358144,4472,1.0,1,1,3,3.0,619.0,42.0,42.0,42.0,42.0,42.0,0.8456632653061225,0.3693144238737143,0.0,0.0,0.6071428571428571,0.6071428571428571,0.6071428571428571,b8686823dbe444a8ab679ad9e679b7fe
2017,29,38614,728443.9557741188,679,1.0,1,1,1,1.0,2000.0,28.0,28.0,28.0,28.0,28.0,0.984375,0.3958376869447495,0.0,0.0,0.875,0.875,0.875,95d181f473b54208a77623fbdaa0e58f
2017,52,62873,436452.4891825735,1754,1.0,1,1,2,2.0,198.0,35.0,35.0,34.999998,34.999998,35.0,0.9477551020408164,0.38865586909524175,0.0,0.0,0.7714285714285715,0.7714285714285715,0.7714285714285715,36e6846792274a23bcef5b851f34d588
2017,68,43806,541864.017300865,1001,1.0,1,1,1,1.0,250.0,28.0,28.0,28.0,28.0,28.0,0.8007015306122449,0.3611045436777292,0.0,0.0,0.5535714285714286,0.5535714285714286,0.5535714285714286,bad782f3954e4f37a6702642e5d6bdc8
2017,46,49364,711549.0644519948,1792,1.0,1,1,2,2.0,272.0,35.0,35.0,34.999998,34.999998,35.0,0.9477551020408164,0.38865586909524175,0.0,0.0,1.2285714285714286,0.7714285714285714,0.7714285714285714,c1b852b307c84026936b5f62f24a5958
2017,62,88501,1199262.3056981498,1847,1.0,1,1,2,2.0,449.0,35.0,35.0,34.999998,34.999998,35.0,0.7570918367346938,0.35331593764464125,0.0,0.0,0.5071428571428571,0.5071428571428571,0.5071428571428571,f91b7bf76e54406fa5ec925e3d90607b
2017,46,30920,335630.7147932948,962,1.0,1,1,1,1.0,216.0,28.0,28.0,28.0,28.0,28.0,0.8966836734693878,0.3788569080649409,0.0,0.0,0.6785714285714286,0.6785714285714286,0.6785714285714286,394ebcb129cb4a12b8ce1ff8a20d50c0
2017,7,1806,13417.078918719266,179,1.0,1,1,1,1.0,122.0,28.0,28.0,20.175343,20.175343,20.18,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,3c5758f589534bd8a5b1a83e8b2fa3ec
2017,28,48704,440373.2507370063,722,1.0,1,1,1,1.0,220.0,28.0,28.0,28.0,28.0,28.0,0.4375,0.30113743215480443,0.0,0.0,0.25,0.25,0.25,0a54429e8b6541289e3f71c4a1e374b4
2017,62,4441,77396.51658811557,954,1.0,1,1,1,1.0,50.0,28.0,28.0,28.0,28.0,28.0,0.0,0.15884015441915675,0.0,0.0,2.357142857142857,0.0,0.0,f18af562970b4d30bfe8c7424dc61f7d
2017,53,1084,11207.254720983752,205,1.0,1,1,1,1.0,130.0,28.0,28.0,28.0,28.0,28.0,0.9741709183673468,0.3938232501484804,0.0,0.0,1.1607142857142858,0.8392857142857142,0.8392857142857142,0bff0854eeb6489bac99401856afe13e
2017,213,259780,4484581.67687931,8074,1.0,1,1,6,6.0,1034.0,63.0,63.0,63.0,63.0,63.0,0.99190952101005,0.3973317230738505,0.0,0.0,1.08994708994709,0.91005291005291,0.91005291005291,33a377cc3c8040f8a6e36d014e02ada6
2017,141,75420,810469.5581441849,2741,1.0,1,1,2,2.0,354.0,35.0,35.0,34.999998,34.999998,35.0,0.6226530612244898,0.3303468874284921,0.0,0.0,0.3857142857142857,0.3857142857142857,0.3857142857142857,34c7f39362d44d859f3efab491a64532
2017,62,63711,593098.9113019586,2821,1.0,1,1,2,2.0,472.0,35.0,35.0,34.999998,34.999998,35.0,0.8163265306122449,0.3639367217154837,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,9806752999e046d4a30f071272449cc7
2017,10,2315,23138.996646820917,203,1.0,1,1,1,1.0,1535.0,28.0,28.0,28.0,28.0,28.0,0.20280612244897955,0.2677944763458458,0.0,0.0,0.10714285714285714,0.1071428571428571,0.1071428571428571,581d3a60af41408bb43261e65744af71
2017,11,2144,22824.780720300485,103,1.0,1,1,1,1.0,450.0,28.0,28.0,24.317809,24.317809,24.32,0.7221253624913435,0.3471925159197288,0.0,0.0,0.4728618421052632,0.4728618421052632,0.4728618421052632,4943bb8c49064a15b637f03cd88802e5
2017,77,22908,98979.46222767961,933,1.0,1,1,1,1.0,110.0,28.0,28.0,28.0,28.0,28.0,0.9540816326530612,0.3898872372672994,0.0,0.0,1.2142857142857142,0.7857142857142858,0.7857142857142858,472937bb84c24965acc293a0233916ed
2017,37,63791,481704.43457545724,1255,1.0,1,1,2,2.0,342.0,35.0,35.0,34.999998,34.999998,35.0,0.6734693877551021,0.3388479357567876,0.0,0.0,0.42857142857142855,0.4285714285714286,0.4285714285714286,ab338cc14923479d8516905be01b0afb
2017,55,112600,1334035.773186137,2644,1.0,1,1,2,2.0,747.0,35.0,35.0,34.999998,34.999998,35.0,0.9681122448979592,0.3926320321210658,0.0,0.0,0.8214285714285714,0.8214285714285714,0.8214285714285714,8b3899ca2fcd4119a3b8a8af7ec87ca2
2017,35,23090,319431.0653980409,1023,1.0,1,1,2,2.0,312.0,35.0,35.0,34.999998,34.999998,35.0,0.4587244897959183,0.30435019348615794,0.0,0.0,0.2642857142857143,0.26428571428571423,0.26428571428571423,33f8aabd33e148c39bd94170bec6d623
2017,62,317430,3308321.8076977013,4066,1.0,1,1,3,3.0,993.0,42.0,42.0,42.0,42.0,42.0,0.9948979591836736,0.3979258674986881,0.0,0.0,1.0714285714285714,0.9285714285714286,0.9285714285714286,717d0c10d9df40fbba72e9f5c870de98
2017,64,29940,281395.0538289652,861,1.0,1,1,1,1.0,200.0,28.0,28.0,28.0,28.0,28.0,0.859375,0.37185509386976895,0.0,0.0,1.375,0.625,0.625,4ec048e85ebd439eb53694579b114acc
2017,65,83350,997084.7331731477,3872,1.0,1,1,4,4.0,753.0,49.0,49.0,48.99999725,48.99999725,49.0,0.7265136922115785,0.34795514990423443,0.0,0.0,0.4770408163265306,0.4770408163265306,0.4770408163265306,220fe984e8a749fe881bd18d06e1f056
2017,3,172,786.0803979946132,6,1.0,1,1,2,2.0,332.0,35.0,35.0,34.999998,34.999998,35.0,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,362a72723fc14db0aeef5d0c5ec77305
2017,40,4933,39086.55241827802,758,1.0,1,1,1,1.0,83.0,28.0,28.0,28.0,28.0,28.0,0.0,7.199280460874998e-14,0.0,0.0,8.660714285714286,0.0,0.0,4dc1c4166e394abfb75b248ea932ba6d
2017,58,112927,1218515.6448946313,2709,2.0,1,2,3,3.0,580.0,35.0,35.0,34.999998,34.999998,35.0,0.5958673469387756,0.3259520938692066,0.0,0.0,0.3642857142857143,0.3642857142857143,0.3642857142857143,919c2bdb3ceb47fca6c32c1238dea93a
2017,26,12525,130500.27706831234,474,1.0,1,1,1,1.0,164.0,28.0,28.0,28.0,28.0,28.0,0.9971301020408164,0.3983702291136187,0.0,0.0,1.0535714285714286,0.9464285714285714,0.9464285714285714,7eebd2395d37402fb2c9db3225074e70
2017,51,81077,1240917.0091050435,4313,1.0,1,1,3,3.0,581.0,42.0,42.16666666666666,38.893156,39.05982266666667,39.06,0.5883788748859856,0.3247339342581589,0.0,0.0,0.35842293906810035,0.3584229390681004,0.3584229390681004,af63b467cee242d3bd5ac5ce4b68b269
2017,46,46633,616469.4511038106,1768,1.0,1,1,2,2.0,276.0,35.0,35.0,34.999998,34.999998,35.0,0.91,0.3813878154605241,0.0,0.0,0.7,0.7,0.7,1636bda4457b47bfbfea0a28b1b77495
2017,59,12908,138001.92492556927,793,1.0,1,1,1,1.0,120.0,28.0,28.0,28.0,28.0,28.0,0.9971301020408164,0.3983702291136187,0.0,0.0,0.9464285714285714,0.9464285714285714,0.9464285714285714,6961267ca9294a7ca4466bdf4172ef9f
2017,33,22535,326830.25355490623,175,1.0,1,1,1,1.0,950.0,28.0,28.0,28.0,28.0,28.0,0.9948979591836736,0.3979258674986881,0.0,0.0,1.0714285714285714,0.9285714285714286,0.9285714285714286,93c5161f39ce43beb8d6c9e50cca6784
2017,46,37486,354258.4146953976,608,1.0,1,1,1,1.0,401.0,28.0,28.0,28.0,28.0,28.0,0.9987244897959184,0.3986879340406525,0.0,0.0,1.0357142857142858,0.9642857142857142,0.9642857142857142,5361c5e12ac142bf98c9f4126c1a4f36
2017,31,10303,137393.99171670785,610,1.0,1,1,1,1.0,100.0,28.0,28.0,28.0,28.0,28.0,0.9681122448979592,0.3926320321210658,0.0,0.0,1.1785714285714286,0.8214285714285714,0.8214285714285714,c960edfb24754ec1b9bc490d21485e62
2017,57,30639,350981.4835188944,686,1.0,1,1,1,1.0,300.0,28.0,28.0,28.0,28.0,28.0,0.9614158163265306,0.3913196142962197,0.0,0.0,1.1964285714285714,0.8035714285714286,0.8035714285714286,b4eb82fece3e42c58d3a0f77523da7c4
2017,93,108228,1215632.5146594616,2018,1.0,1,1,2,2.0,650.0,35.0,35.0,34.999998,34.999998,35.0,0.22811224489795925,0.27120442389392874,0.0,0.0,0.12142857142857146,0.12142857142857146,0.12142857142857146,7470394bf16b4a6aa3afef2cf20c005b
2017,92,183078,2946924.2524483264,6315,1.0,1,1,4,4.0,771.0,49.0,49.125,48.99999725,49.12499725,49.125,0.4517219276265951,0.30328644124510057,0.0,0.0,0.2595419847328244,0.2595419847328244,0.2595419847328244,b543a60483204c7a81092c7a4c803ed4
2017,81,20441,253015.68088741845,1066,1.0,1,1,2,2.0,358.0,42.0,42.0,42.0,42.0,42.0,0.4134385235575713,0.29753623252094324,0.0,0.0,0.2341269841269841,0.23412698412698416,0.23412698412698416,4614dbdda67e4f0aa3b6bf5ae5d0e3e5
2017,7,2380,32675.93148383168,110,1.0,1,1,1,1.0,104.0,28.0,28.0,4.60274,4.60274,4.6,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,04014c48075c4853b5b3f00be6ac88cd
2017,33,23712,189904.56338172665,629,1.0,1,1,1,1.0,190.0,28.0,28.0,28.0,28.0,28.0,0.6527423469387754,0.33535441212874034,0.0,0.0,0.4107142857142857,0.4107142857142857,0.4107142857142857,9d90732321874243a91ae0bab50fdcf0
2017,25,1463,28911.635444632357,151,1.0,1,1,1,1.0,111.0,28.0,28.0,28.0,28.0,28.0,0.9282525510204082,0.384884396854388,0.0,0.0,0.7321428571428571,0.7321428571428571,0.7321428571428571,fb09979cd288497db54925e04ba50128
2017,71,262420,2977824.239950756,5392,1.0,1,1,4,4.0,631.0,49.0,49.0,48.99999725,48.99999725,49.0,0.9885204081632653,0.3966589922014887,0.0,0.0,1.1071428571428572,0.8928571428571428,0.8928571428571428,0788b3fcedbb41199f4551ed13ab66f6
2017,68,13185,269353.5646762539,666,1.0,1,1,1,1.0,84.0,28.0,28.0,28.0,28.0,28.0,0.9948979591836736,0.3979258674986881,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,992e0a0bb2ca463fb9bd249051b6fc4b
2017,65,162154,895057.3755488064,4380,1.0,1,1,6,6.0,714.0,63.0,63.33333333333334,63.0,63.33333333333334,63.33333333333334,0.6783916204986149,0.33968290701827697,0.0,0.0,0.4328947368421053,0.4328947368421052,0.4328947368421052,9c8fc003505e420bb6f4d46bd48a64a6
2017,47,36588,374516.2472252835,1008,1.0,1,1,2,2.0,270.0,35.0,35.0,34.999998,34.999998,35.0,0.6138265306122449,0.3288921913122502,0.0,0.0,1.6214285714285714,0.37857142857142856,0.37857142857142856,13b5ff8f07684b7983af9ffe884ecc85
2017,58,51926,626290.1570969014,1639,1.0,1,1,2,2.0,422.0,35.0,35.0,34.999998,34.999998,35.0,0.4481632653061224,0.3027472740504621,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,52e6b168e460455b99f1f6b0a2472f86
2017,54,64983,736953.2941111965,1945,1.0,1,1,2,2.0,303.0,35.0,35.0,34.999998,34.999998,35.0,0.6652551020408164,0.3374590929180804,0.0,0.0,0.4214285714285714,0.4214285714285715,0.4214285714285715,69ce851e65c24590bd8b8295f04d8d44
2017,64,14322,242906.3375567913,979,1.0,1,1,1,1.0,120.0,28.0,28.0,28.0,28.0,28.0,0.234375,0.2720549983785435,0.0,0.0,0.125,0.125,0.125,af65600408154f50b4e4cf6f570a5517
2017,39,17902,210663.15954930172,649,1.0,1,1,1,1.0,200.0,28.0,28.0,28.0,28.0,28.0,0.6734693877551021,0.3388479357567876,0.0,0.0,0.42857142857142855,0.4285714285714286,0.4285714285714286,a002d7a9cc3b4ed3af6946cd4b6083f4
2017,19,63650,1627985.4777407632,903,1.0,1,1,1,1.0,347.0,28.0,28.0,28.0,28.0,28.0,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,3be871155e5945b19ad63630c070367a
2017,60,37060,587924.313244473,796,1.0,1,1,1,1.0,300.0,28.0,28.0,28.0,28.0,28.0,0.5395408163265305,0.31690028116770225,0.0,0.0,0.32142857142857145,0.3214285714285714,0.3214285714285714,d6de5d28531c40d687f7dee099fe2fe1
2017,123,44773,441275.3609610067,3482,1.0,1,1,2,2.0,374.0,35.0,35.0,34.999998,34.999998,35.0,0.6734693877551021,0.3388479357567876,0.0,0.0,0.42857142857142855,0.4285714285714286,0.4285714285714286,8343564d8ff24ad297d44f5f1edc1919
2017,36,13113,101998.29162139088,434,1.0,1,1,1,1.0,218.0,28.0,28.0,28.0,28.0,28.0,0.859375,0.37185509386976895,0.0,0.0,0.625,0.625,0.625,315ba15261324275bc1a382887746750
2017,42,10815,113528.58792300012,962,1.0,1,1,1,1.0,106.0,28.0,28.0,28.0,28.0,28.0,0.6935586734693877,0.34226869363860024,0.0,0.0,0.44642857142857145,0.4464285714285714,0.4464285714285714,ed598c63351643a4b60ca77cef01f5b7
2017,48,3459,28440.77241472225,470,1.0,1,1,1,1.0,150.0,28.0,28.0,28.0,28.0,28.0,0.0,0.07111703852909346,0.0,0.0,2.8571428571428568,0.0,0.0,038d901449b2408385cb8e6703584861
2017,42,11397,134317.26360233082,544,1.0,1,1,1,1.0,260.0,28.0,28.0,17.490410999999998,17.490410999999998,17.49,0.8393589933445591,0.36815212741062864,0.0,0.0,1.4008004574042312,0.5991995425957688,0.5991995425957688,3bf4974c8c2441aba3de967825db91d2
2017,91,197459,2908593.7755127638,5443,1.0,1,1,4,4.0,720.0,49.0,49.0,48.99999725,48.99999725,49.0,0.9518690129112868,0.3894561396759072,0.0,0.0,1.2193877551020411,0.7806122448979591,0.7806122448979591,9ead2b4e7c1443c9b94b5ac74bd73bec
2017,65,88510,1255672.615442043,4362,1.0,1,1,3,3.0,625.0,42.0,42.0,42.0,42.0,42.0,0.9984252960443436,0.3986282960322469,0.0,0.0,1.0396825396825398,0.9603174603174602,0.9603174603174602,50b8edb7c6e74fada0cce825d87cddb6
2017,44,39652,265915.2842245135,1000,1.0,1,1,1,1.0,182.0,28.0,28.0,28.0,28.0,28.0,0.4375,0.30113743215480443,0.0,0.0,0.25,0.25,0.25,638909adcd48467b83def1061ddc65ab
2017,34,56614,694398.6264682986,851,1.0,1,1,1,1.0,286.0,28.0,28.0,28.0,28.0,28.0,0.5395408163265305,0.31690028116770225,0.0,0.0,0.32142857142857145,0.3214285714285714,0.3214285714285714,77c74707d1aa4e329e767b7c222be0f9
2017,35,32467,354812.4780424976,696,1.0,1,1,1,1.0,273.0,28.0,28.0,28.0,28.0,28.0,0.9375,0.3866681168028493,0.0,0.0,0.75,0.75,0.75,0a19c685ac42453094302339978fa9ed
2017,103,87223,1196397.2499278316,4780,1.0,1,1,4,4.0,600.0,49.0,49.0,48.99999725,48.99999725,49.0,0.9817198563098708,0.3953125326435081,0.0,0.0,0.8647959183673469,0.8647959183673469,0.8647959183673469,b05aa106680e4b12a43d1525013f2d1b
2017,40,30048,402478.170030665,746,1.0,1,1,1,1.0,430.0,28.0,28.0,28.0,28.0,28.0,0.9614158163265306,0.3913196142962197,0.0,0.0,0.8035714285714286,0.8035714285714286,0.8035714285714286,63d5eaf56be94458b8e613f763bb2831
2017,49,33460,446623.52493361867,1156,2.0,1,2,4,4.0,675.0,38.5,38.5,15.6205495,15.6205495,15.62,0.9425167141833658,0.3876392359633976,0.0,0.0,0.7602432778489117,0.7602432778489117,0.7602432778489117,bb02f2e974ec4c38a99092e4145e8bf4
2017,63,29240,354539.41846050345,1885,1.0,1,1,3,3.0,401.0,42.0,42.0,42.0,42.0,42.0,0.8487654320987654,0.3698877058337353,0.0,0.0,0.6111111111111112,0.6111111111111112,0.6111111111111112,cf389e224b1c48e193cdead767a1484f
2017,31,20648,287893.7443498087,538,1.0,1,1,1,1.0,154.0,28.0,28.0,28.0,28.0,28.0,0.8456632653061225,0.3693144238737143,0.0,0.0,1.3928571428571428,0.6071428571428572,0.6071428571428572,bd80654caea9486791cc785ec0644d7c
2017,29,13501,166891.61680308066,612,1.0,1,1,1,1.0,287.0,28.0,28.0,28.0,28.0,28.0,0.9375,0.3866681168028493,0.0,0.0,1.25,0.75,0.75,d0643cade41248f899bf0fcee3f7b899
2017,43,42250,403123.18774114456,1200,1.0,1,1,1,1.0,211.0,28.0,28.0,28.0,28.0,28.0,0.5634566326530611,0.3207124932416849,0.0,0.0,1.6607142857142858,0.3392857142857142,0.3392857142857142,44d955086d294ffab54685e5a0b0bf6e
2017,35,13339,139164.9593103842,1162,1.0,1,1,1,1.0,70.0,28.0,28.0,28.0,28.0,28.0,0.234375,0.2720549983785435,0.0,0.0,0.125,0.125,0.125,bd5552265d9841f191f27a8ac8565b53
2017,5,1205,7053.49495882902,96,1.0,1,1,1,1.0,100.0,28.0,28.0,28.0,28.0,28.0,0.9183673469387756,0.3829867599442122,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,97ab32ad46f14d0da8ce050c16a9ffff
2017,59,13044,135586.51418776636,767,1.0,1,1,1,1.0,131.0,28.0,28.0,28.0,28.0,28.0,0.9795918367346941,0.39489213993026107,0.0,0.0,1.1428571428571428,0.8571428571428572,0.8571428571428572,5bc518ba102142da90fcf8d692481eb7
2017,32,3210,27898.455523912296,291,1.0,1,1,1,1.0,90.0,28.0,28.0,21.939727,21.939727,21.94,0.0,0.18124621015113526,0.0,0.0,2.256153144940748,0.0,0.0,b7c03258444e4ec5a6ffcec53f3023a7
2017,39,22925,92610.6806515234,846,1.0,1,1,1,1.0,120.0,28.0,28.0,27.386302,27.386302,27.39,0.9455725920709624,0.3882319777694971,0.0,0.0,0.7667031763417306,0.7667031763417306,0.7667031763417306,2a6a9154ef234e1789c80223e626f6c8
2017,28,41542,527699.6672936179,593,1.0,1,1,1,1.0,193.0,28.0,28.0,28.0,28.0,28.0,0.8456632653061225,0.3693144238737143,0.0,0.0,0.6071428571428571,0.6071428571428571,0.6071428571428571,ec94bfb465034c038f3196489c130685
2017,62,107646,1289175.2370244635,3001,1.0,1,1,2,2.0,274.0,35.0,35.0,34.999998,34.999998,35.0,0.8724489795918368,0.3742938692643696,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,35d8dad08355447fa5e47793900829db
2017,54,110665,1171542.145175869,2108,1.0,1,1,2,2.0,398.0,35.0,35.0,34.999998,34.999998,35.0,0.91,0.3813878154605241,0.0,0.0,0.7,0.7,0.7,0eca0dfdf0424572a8b5f80564043a94
2017,34,45511,653864.3587199175,817,1.0,1,1,1,1.0,223.0,28.0,28.0,28.0,28.0,28.0,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,95a5a7b59db34ac5ba8c7e9dcf1a1632
2017,20,11190,123142.81445272069,927,1.0,1,1,1,1.0,143.0,28.0,28.0,28.0,28.0,28.0,0.7318239795918369,0.3488802484162101,0.0,0.0,0.4821428571428572,0.4821428571428572,0.4821428571428572,9ec47e412282431fafc7d0a28944bf9a
2017,34,11342,256512.06105028503,675,1.0,1,1,2,2.0,200.0,35.0,35.0,34.999998,34.999998,35.0,0.18999999999999995,0.2660852498987548,0.0,0.0,0.1,0.09999999999999998,0.09999999999999998,be09e594e2a942aeb241dd7a5d2672cd
2017,4,2496,34639.431702738475,50,1.0,1,1,1,1.0,200.0,35.0,35.0,22.6876705,22.6876705,22.69,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,d9289245e9084f7ea9b60d32ea618733
2017,30,37297,289291.21898542217,1122,2.0,1,2,2,2.0,255.0,28.0,28.0,17.1068495,17.1068495,17.105,0.3673683213051838,0.2907607913956057,0.0,0.0,0.20461853259280915,0.20461853259280915,0.20461853259280915,ab5892c51070427e8757ae731cc01054
2017,178,30916,280345.4459768606,2149,1.0,1,1,2,2.0,296.0,35.0,35.0,34.999998,34.999998,35.0,0.0,0.18264908538902191,0.0,0.0,2.25,0.0,0.0,56951ee5f4674aa9ac0a0b6581506928
2017,40,43033,474300.35274953727,2022,1.0,1,1,2,2.0,350.0,35.0,35.0,34.999998,34.999998,35.0,0.18999999999999995,0.2660852498987548,0.0,0.0,0.1,0.09999999999999998,0.09999999999999998,2a5b52de8d6c41d5a631a0f60f9485d5
2017,57,13710,130566.88690834967,807,1.0,1,1,1,1.0,130.0,28.0,28.0,28.0,28.0,28.0,0.9461096938775512,0.3883362518186331,0.0,0.0,0.7678571428571429,0.7678571428571429,0.7678571428571429,6d8a5352eae74956a4aff69713d069ed
2017,46,48892,805658.2179681467,1094,1.0,1,1,1,1.0,124.0,28.0,28.0,28.0,28.0,28.0,0.41039540816326536,0.2970838582202445,0.0,0.0,0.23214285714285715,0.2321428571428572,0.2321428571428572,2239bbe8076f4e8aa046844efd469406
2017,44,17591,216942.27593171643,923,1.0,1,1,1,1.0,222.0,28.0,28.0,28.0,28.0,28.0,0.1377551020408163,0.25922445209057304,0.0,0.0,0.07142857142857142,0.0714285714285714,0.0714285714285714,e0c6827e341c44bc8955dc6acfbb35ed
2017,67,50542,999769.5761166244,1837,1.0,1,1,2,2.0,211.0,35.0,35.0,34.999998,34.999998,35.0,0.91,0.3813878154605241,0.0,0.0,0.7,0.7,0.7,d37ed2ba3ef943e092fa2e55699e9083
2017,38,12578,147794.06292188095,612,1.0,1,1,1,1.0,205.0,28.0,28.0,28.0,28.0,28.0,0.7130102040816326,0.3456137589168997,0.0,0.0,0.4642857142857143,0.4642857142857143,0.4642857142857143,e03e4c946f0c463ea16b0aff6b65b8da
2017,8,4634,39897.40610645552,133,2.0,1,2,2,2.0,319.0,28.0,28.0,6.213699,6.213699,6.21,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,6c44c1688bfc4daaae1eac300e32273e
2017,32,8665,184285.89570940039,276,1.0,1,1,1,1.0,197.0,28.0,28.0,28.0,28.0,28.0,0.9948979591836736,0.3979258674986881,0.0,0.0,1.0714285714285714,0.9285714285714286,0.9285714285714286,25fe9b95b1964cc78e5f82efdaf92dba
2017,101,94850,1419682.5539414173,4708,1.0,1,1,4,4.0,468.0,49.0,49.0,48.99999725,48.99999725,49.0,0.7102704602249064,0.3451406364630739,0.0,0.0,0.4617346938775511,0.4617346938775511,0.4617346938775511,31338666a14944f9a799228de74c367f
2017,5,395,3537.9024239867604,27,1.0,1,1,2,2.0,257.0,42.0,42.0,42.0,42.0,42.0,0.0,0.2419707245191433,0.0,0.0,0.0,0.0,0.0,889cfee7665d43a884f76d39b49f9027
