ANO_CINEMATOGRAFICO,G_QTDE_TIT_DIF_EXIB,G_QTDE_DIF_TIT_EXIB_BR,G_QTDE_DIF_TIT_EXIB_EST,PUBLICO,RENDA,QTDE_SESSOES,DIAS_FUNCIONAMENTO_GRUPO,REG_EMPRESA,REGISTRO_COMPLEXO,REGISTRO_SALA,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,CAPACIDADE_TOTAL_GRUPO,OCUPAÇÃO_MÉDIA,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,CUMPRIMENTO_NORMALIZADO,DIAS_FUNCIONAMENTO,QTDE_DIF_TIT_EXIB,QTDE_DIF_TIT_EXIB_BR,QTDE_DIF_TIT_EXIB_EST,REGISTRO_GRUPO
2017,2,2,0,2788,33440.61891967425,55,1.0,1,1,1,1.0,286.0,15730.0,0.17724094087730452,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.5395408163265305,0.32142857142857145,0.3214285714285714,0.3214285714285714,0.31690028116770225,,,,,90e115a588454b299d377282eb099c47
2017,2,2,0,1473,16106.43821700871,34,1.0,1,1,1,1.0,273.0,9282.0,0.15869424692954107,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9375,0.75,0.75,0.75,0.3866681168028493,,,,,0e2a03c0355d498b9c92eea12d9328f2
2017,19,19,0,7289,93216.13261432503,657,1.0,1,1,4,4.0,600.0,394200.0,0.07663850186681251,49.0,49.0,48.99999725,48.99999725,49.0,0.0,0.0,0.9817198563098708,0.8647959183673469,0.8647959183673469,0.8647959183673469,0.39531253264350813,,,,,1f890f1740004e278a3f7c69c3c685dd
2017,3,3,0,1719,23137.10666991924,70,1.0,1,1,1,1.0,430.0,30100.0,0.05710963455149501,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9614158163265306,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.3913196142962197,,,,,1863a865158d49f3884e4f9a91d6e7c0
2017,5,5,0,2639,32881.87138517181,111,2.0,1,2,3,4.0,675.0,74925.0,0.14240842298167142,38.5,38.5,15.6205495,15.6205495,15.62,0.0,0.0,0.9425167141833658,0.7602432778489117,0.7602432778489117,0.7602432778489117,0.3876392359633976,,,,,c491129fe338485f8bd14e94c0f4fa05
2017,8,8,0,1689,17264.284058140773,148,1.0,1,1,3,3.0,401.0,59348.0,0.09424455415167482,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.8487654320987654,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3698877058337353,,,,,332639a6db2b4b7eb5b068244feb238b
2017,5,5,0,1190,15766.206223824049,49,1.0,1,1,1,1.0,154.0,7546.0,0.1576994434137291,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.8456632653061225,1.3928571428571428,0.6071428571428572,0.6071428571428572,0.3693144238737143,,,,,d162546ca10747e3b21ea0294e63a96f
2017,3,3,0,645,8125.096025550341,53,1.0,1,1,1,1.0,287.0,15211.0,0.04240352376569588,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9375,1.25,0.75,0.75,0.3866681168028493,,,,,b0c058f46de44556ba3aaa4c18c22144
2017,7,7,0,1705,15897.670501763088,119,1.0,1,1,1,1.0,211.0,25109.0,0.06790393882671553,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.5634566326530611,1.6607142857142858,0.3392857142857142,0.3392857142857142,0.3207124932416849,,,,,a86027ff5708447d9e2958efd2c3c5aa
2017,4,4,0,322,3544.21623554612,53,1.0,1,1,1,1.0,70.0,3710.0,0.08679245283018866,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.234375,0.125,0.125,0.125,0.2720549983785435,,,,,d120e00a24084c80919ef9bcd033e0a1
2017,2,2,0,430,2591.2802027597863,47,1.0,1,1,1,1.0,100.0,4700.0,0.09148936170212761,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9183673469387756,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3829867599442122,,,,,e3e59ab766894d88946dff2165c16f40
2017,6,6,0,1119,12204.761479109791,76,1.0,1,1,1,1.0,131.0,9956.0,0.11239453595821616,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.979591836734694,1.1428571428571428,0.8571428571428572,0.8571428571428572,0.39489213993026107,,,,,eb2fd87591fb4c3aa920bf88b80d8567
2017,18,18,0,2409,20517.537960074053,177,1.0,1,1,1,1.0,90.0,15930.0,0.15122410546139367,28.0,28.0,21.939726999999998,21.939726999999998,21.94,0.0,0.0,0.0,2.2561531449407477,0.0,0.0,0.18124621015113526,,,,,482d4cd5116c4637a2619cf725b253fb
2017,6,6,0,1498,6321.342661589724,90,1.0,1,1,1,1.0,120.0,10800.0,0.1387037037037037,28.0,28.0,27.386302,27.386302,27.39,0.0,0.0,0.9455725920709624,0.7667031763417306,0.7667031763417306,0.7667031763417306,0.3882319777694971,,,,,5224fb20beeb4d09814fcccc7f733b04
2017,2,2,0,2273,29470.5881940869,36,1.0,1,1,1,1.0,193.0,6948.0,0.3271445020149683,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.8456632653061225,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.3693144238737143,,,,,bf5a7a2961324b7f9729c073fe799b29
2017,12,12,0,8640,95569.21125472583,358,1.0,1,1,2,2.0,274.0,98092.0,0.200064598051097,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.8724489795918368,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.3742938692643696,,,,,52b4158613bc463d94e8eba050951149
2017,6,6,0,10488,95342.11432074723,200,1.0,1,1,2,2.0,398.0,79600.0,0.2758952429149797,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.91,0.7,0.7,0.7,0.3813878154605241,,,,,2cd9ad57d73c48b3b3dc3c557023b8f1
2017,1,1,0,405,4537.520698394817,35,1.0,1,1,1,1.0,143.0,5005.0,0.08091908091908093,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.7318239795918369,0.4821428571428572,0.4821428571428572,0.4821428571428572,0.3488802484162101,,,,,e1ed21c759744fd995a15c07e3c74eac
2017,2,2,0,85,1601.1064836848072,14,1.0,1,1,2,2.0,200.0,2800.0,0.060714285714285735,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.18999999999999995,0.1,0.09999999999999998,0.09999999999999998,0.2660852498987548,,,,,a992af2cb09f4329a8107f58fd27af4d
2017,2,2,0,947,6517.981928264702,50,2.0,1,1,1,2.0,255.0,12750.0,0.1402962962962963,28.0,28.0,17.1068495,17.1068495,17.105,0.0,0.0,0.3673683213051838,0.20461853259280915,0.20461853259280915,0.20461853259280915,0.2907607913956057,,,,,75e0048fdcb64efea4853ec633df6e07
2017,68,68,0,11899,103628.44343796384,848,1.0,1,1,2,2.0,296.0,251008.0,0.09851786622154435,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.0,2.25,0.0,0.0,0.18264908538902191,,,,,1d6c6eb96eb44500823d21d590384df6
2017,1,1,0,287,2973.4591870112713,26,1.0,1,1,1,2.0,350.0,9100.0,0.0735897435897436,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.18999999999999995,0.1,0.09999999999999998,0.09999999999999998,0.2660852498987548,,,,,98e9a68c1bbf40119f24682ac80f841f
2017,10,10,0,1094,10728.952156500492,89,1.0,1,1,1,1.0,130.0,11570.0,0.09455488331892821,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9461096938775512,0.7678571428571429,0.7678571428571429,0.7678571428571429,0.3883362518186331,,,,,0e1d6fc74227482e9558b5e358f5f645
2017,4,4,0,2786,39674.45936974016,74,1.0,1,1,1,1.0,124.0,9176.0,0.30361813426329565,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.41039540816326536,0.23214285714285715,0.2321428571428572,0.2321428571428572,0.2970838582202445,,,,,92934c5ea6d3457883ddca737438fb86
2017,4,4,0,1034,12344.293766548399,42,1.0,1,1,1,1.0,222.0,9324.0,0.11089661089661092,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.1377551020408163,0.07142857142857142,0.0714285714285714,0.0714285714285714,0.25922445209057304,,,,,d22d49ced46541feb8ec5db78f3c64fa
2017,11,11,0,3677,66893.79505974462,199,1.0,1,1,2,2.0,211.0,41989.0,0.1756689630756224,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.91,0.7,0.7,0.7,0.3813878154605241,,,,,c1c6432b1c1f4bbd85934f98fd6346fb
2017,3,3,0,247,2699.001478947625,25,1.0,1,1,1,1.0,205.0,5125.0,0.04819512195121953,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.7130102040816326,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.3456137589168997,,,,,cbf19a1c61fb4b03900cc14490ffb354
2017,6,6,0,697,12519.526363066589,37,1.0,1,1,1,1.0,197.0,7289.0,0.09562354232404995,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9948979591836736,1.0714285714285714,0.9285714285714286,0.9285714285714286,0.3979258674986881,,,,,c4cd5c67d0e94087a61fb766f2b67eaf
2017,20,20,0,6560,90325.25996717723,534,1.0,1,1,4,4.0,468.0,249912.0,0.14451384886502988,49.0,49.0,48.99999725,48.99999725,49.0,0.0,0.0,0.7102704602249064,0.46173469387755106,0.4617346938775511,0.4617346938775511,0.3451406364630739,,,,,9cc9d9a2ca61440aa97d3958dd14f868
2017,1,1,0,88,728.7732988285686,9,1.0,1,1,1,2.0,257.0,2313.0,0.0873015873015873,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24197072451914334,,,,,21c11d9c0cdf42ce8206f0f7d914c4ed
2017,4,4,0,4756,48387.21179134964,65,1.0,1,1,1,1.0,200.0,13000.0,0.36584615384615377,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.3826530612244898,0.21428571428571427,0.2142857142857143,0.2142857142857143,0.29299140566623194,,,,,858faee77422474cb4039ba72a546328
2017,3,3,0,468,5167.967229848944,42,1.0,1,1,1,1.0,80.0,3360.0,0.1392857142857143,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.9375,0.75,0.75,0.75,0.3866681168028493,,,,,16ddad9353bc496495f810534db7a829
2017,2,2,0,2499,28003.50605345182,34,1.0,1,1,1,1.0,155.0,5270.0,0.4741935483870967,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.8966836734693878,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.37885690806494104,,,,,7f2b167e2c5b40c49c7807dcd1f8d6d9
2017,7,7,0,15361,127442.27462338844,461,1.0,1,1,3,3.0,331.0,152591.0,0.3243715637180058,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.8425296044343663,0.6031746031746031,0.6031746031746031,0.6031746031746031,0.36873622388294003,,,,,e810ac8664d040cd84d5d54dc25d7971
2017,19,19,0,17868,223639.59516495367,1298,1.0,1,1,6,6.0,1027.0,1333046.0,0.09584215153847196,63.0,63.0,53.42376583333333,53.42376583333333,53.42333333333334,0.0,0.0,0.982037611711182,1.1340238347788107,0.8659761652211893,0.8659761652211893,0.3953753439792632,,,,,3e722785f0af4c6c8f16d18919eb8cd2
2017,10,10,0,2670,37920.924881677995,160,1.0,1,1,2,2.0,197.0,31520.0,0.16926084827870538,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.8824489795918368,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.3761700250916031,,,,,5ba11f9e8ca04613a5a6d5b133fd174c
2017,2,2,0,557,6568.114240009557,43,1.0,1,1,1,2.0,296.0,12728.0,0.17271317829457364,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.26530612244897944,0.14285714285714285,0.1428571428571428,0.1428571428571428,0.2762951855345007,,,,,c0836efd839245f089069d9e65ea9d16
2017,2,2,0,769,10324.195021810721,22,1.0,1,1,1,1.0,210.0,4620.0,0.1664502164502165,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.20280612244897955,0.10714285714285714,0.1071428571428571,0.1071428571428571,0.2677944763458458,,,,,3e1a0f22e70a4171b4ccd6d49e6d4a31
2017,6,6,0,417,3249.648814204382,26,1.0,1,1,1,1.0,251.0,6526.0,0.06389825314128102,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.75,0.5,0.5,0.5,0.3520653267642995,,,,,e4809e70c2ec4a4b918e9469d25dd293
2017,2,2,0,338,4863.779782098291,22,1.0,1,1,1,1.0,215.0,4730.0,0.07145877378435518,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.17059948979591846,0.08928571428571429,0.0892857142857143,0.0892857142857143,0.2635166333548363,,,,,69be741d5f1c46f9aa3c55d8fc66016e
2017,2,2,0,149,2945.6582318062915,37,1.0,1,1,1,1.0,127.0,4699.0,0.03170887422855927,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.17059948979591846,0.08928571428571429,0.0892857142857143,0.0892857142857143,0.2635166333548363,,,,,6f3944187e5545248632ec43452be2e5
2017,4,4,0,851,9139.40142772828,114,1.0,1,1,2,2.0,300.0,34200.0,0.052890037593984925,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.4375,0.25,0.25,0.25,0.30113743215480443,,,,,30fdccdcabf64728b4568ee8e4540c35
2017,1,1,0,313,3492.111517882286,11,2.0,1,1,1,2.0,698.0,7678.0,0.10737564322469982,28.0,28.0,24.0876715,24.0876715,24.09,0.0,0.0,0.2871005212396228,0.15566625155666253,0.15566625155666247,0.15566625155666247,0.2793224938972516,,,,,ec983746289042bcb3388d36e0fd96bc
2017,12,12,0,8701,75326.14658198161,448,1.0,1,1,3,3.0,568.0,254464.0,0.11742703406465248,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.6118512219702696,0.37698412698412703,0.37698412698412703,0.37698412698412703,0.3285675198763269,,,,,499c428fae464b73ac712b868b87ba3c
2017,6,6,0,4348,52999.22935922581,239,1.0,1,1,3,3.0,545.0,130255.0,0.10546838010955382,42.0,42.0,34.27762833333333,34.27762833333333,34.276666666666664,0.0,0.0,0.7791009141291719,0.5300009724788486,0.5300009724788486,0.5300009724788486,0.3572254885008835,,,,,ee3f0114f3f641d2bae4c753a744c702
2017,11,11,0,1737,11783.097978200405,81,1.0,1,1,1,1.0,120.0,9720.0,0.17870370370370373,28.0,28.0,22.936987,22.936987,22.94,0.0,0.0,0.3802041488010497,1.7872711421098515,0.21272885789014828,0.21272885789014828,0.2926328700699481,,,,,eaf393aff13148399dd120bf19eb3d37
2017,8,8,0,8099,76724.4397939202,358,1.0,1,1,1,3.0,736.0,263488.0,0.1422824215593265,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.7770061728395061,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.3568515368778029,,,,,5c828c1c64c94e17aadbf72da9ddbb40
2017,10,10,0,5212,61969.82144936501,226,1.0,1,1,3,3.0,405.0,91530.0,0.1874690672784718,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.6456916099773242,0.4047619047619048,0.4047619047619048,0.4047619047619048,0.3341742457373292,,,,,a796e5609254464e9a0c5b85240560e5
2017,1,1,0,49,688.1013265044812,9,1.0,1,1,1,1.0,206.0,1854.0,0.026429341963322542,28.0,28.0,26.542465999999997,26.542465999999997,26.54,0.0,0.0,0.3103617465553693,0.16955538809344387,0.16955538809344384,0.16955538809344384,0.28259015122383624,,,,,1384b32913de46efa8c54cc79d80acee
2017,5,5,0,2241,24738.175378781754,121,1.0,1,1,2,2.0,326.0,39446.0,0.13512780492797377,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.5867346938775511,0.35714285714285715,0.3571428571428572,0.3571428571428572,0.32446708327726576,,,,,3eff024219ec44d5bb3a8c7ebc1e0617
2017,5,5,0,2303,29000.146609779007,86,1.0,1,1,2,2.0,357.0,30702.0,0.15039421458528288,35.0,35.0,26.561642499999998,26.561642499999998,26.56,0.0,0.0,0.599429202124764,0.3670933734939759,0.3670933734939759,0.3670933734939759,0.32653310816580183,,,,,5f80c1737f4e4e24abc774312d87eaf5
2017,3,3,0,3166,45094.685503745844,91,1.0,1,1,2,2.0,256.0,23296.0,0.3030481423338566,35.0,35.0,23.2821905,23.2821905,23.28,0.0,0.0,0.0,0.0,0.0,0.0,0.24197072451914334,,,,,68fe5786485d4d2ebbaab1985064016a
2017,1,1,0,194,3003.8000446906885,14,1.0,1,1,1,1.0,110.0,1540.0,0.125974025974026,28.0,28.0,9.665754,9.665754,9.67,0.0,0.0,0.5928847414524179,0.3619441571871768,0.3619441571871769,0.3619441571871769,0.3254663628934644,,,,,e7c6c3abc3664d99b1531c568b93e03d
2017,14,14,0,516,2916.6650605639875,40,1.0,1,1,1,1.0,30.0,1200.0,0.43,28.0,28.0,5.216438,5.216438,5.22,0.0,0.0,0.0,4.022988505747127,0.0,0.0,0.004135412132674773,,,,,c00f601aec8f4c9085d82c0f932af8f3
2017,24,24,0,34079,395626.9128680445,2246,9.0,9,9,18,22.0,4968.0,11158128.0,0.10725506464490941,43.75,43.75,34.59725983333333,34.59725983333333,34.59708333333334,0.0,0.0,0.8713424063588453,0.6413112858742909,0.6413112858742909,0.6413112858742909,0.3740868347558621,,,,,3b77df7898a844588872c366ebee72e7
2017,6,6,0,1815,18050.445610589442,96,2.0,2,2,3,3.0,998.0,95808.0,0.06031216560715544,32.666666666666664,32.666666666666664,28.703195,28.703195,28.70333333333333,0.0,0.0,0.6943044023289168,0.4471025432586227,0.44710254325862253,0.44710254325862253,0.3423963372552834,,,,,a257794abe954709ac0574a8fd2306e8
2017,30,30,0,879856,10519103.019346002,18340,29.0,4,29,136,145.0,35456.0,650263040.0,0.22337375582155772,56.94482758620689,59.04482758620689,53.82224035862069,55.92224035862069,55.92220689655172,0.0,0.0,0.7878654112561959,0.5394192918241104,0.5394192918241104,0.5394192918241104,0.3587943744981672,,,,,fc92c776fee74d468e5355bb357bf640
2017,27,27,0,216830,3106317.7638270003,11733,26.0,1,26,76,86.0,18097.0,212332101.0,0.1074124549379964,47.534883720930225,47.55232558139535,47.4340870116279,47.45152887209301,47.45151162790698,0.0,0.0,0.8055872983573982,0.5590774425790831,0.5590774425790831,0.5590774425790831,0.36198775850018783,,,,,ce77faf978c04293b2b96d0d5467fafa
2017,32,32,0,153243,1911705.3618097806,8708,21.0,11,21,74,77.0,15637.0,136166996.0,0.09344297286428431,50.68354430379746,51.018987341772146,43.37596620253164,43.71140924050633,43.711392405063286,0.0,0.0,0.7398799138946346,0.4899803081200047,0.4899803081200047,0.4899803081200047,0.3502883606076005,,,,,0a975b7d4f3142e79db917e8b3e2c3d2
2017,10,10,0,9662,101209.27925186262,615,11.0,1,10,13,15.0,3806.0,2340690.0,0.07345977479144675,31.73333333333333,31.73333333333333,25.32785313333333,25.32785313333333,25.327333333333332,0.0,0.0,0.9940072163583134,0.9225869284830616,0.9225869284830616,0.9225869284830616,0.39774868215251097,,,,,920a0b11165f4db1b94f27df1edaec57
2017,21,21,0,33546,300771.4160971002,2808,15.0,10,15,28,28.0,4411.0,12386088.0,0.09078550148590364,38.0,38.0,37.9999985,37.9999985,38.0,0.0,0.0,0.6872835872576177,0.4407894736842105,0.4407894736842105,0.4407894736842105,0.34119649377473665,,,,,9feff37eb19944d1a4661caaab3f531e
2017,4,4,0,3239,33147.252695649426,80,3.0,1,3,3,3.0,1122.0,89760.0,0.09879922536172538,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.6167800453514739,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.32937824408225186,,,,,a5484e9d19fd4881807032bfb5c335e1
2017,11,11,0,2193,28424.43575976458,229,3.0,1,3,3,3.0,1380.0,316020.0,0.02270490637073029,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.8313137755102041,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.3666741699953168,,,,,12732518910e48d5bb5e4bd2d8594f83
2017,6,6,0,2183,33591.061837621215,306,2.0,1,2,4,4.0,980.0,299880.0,0.03009803921568627,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.8101530612244898,0.5642857142857143,0.5642857142857143,0.5642857142857143,0.36281507760965503,,,,,2acf08588b944e7a920cc8915cea04e7
2017,50,50,0,418988,6217322.974423471,17589,12.0,1,12,63,67.0,13272.0,233441208.0,0.13891063550382785,58.691176470588225,58.772058823529406,58.69116997058825,58.77205232352941,58.772058823529406,315.0,315.0,0.9997929972787242,0.9856124108595021,0.9856124108595021,0.9856124108595021,0.3989009914693624,,,,,49e0bad6e7604633b7380e63023ef9cc
2017,49,49,0,329063,4473117.062110575,18049,16.0,8,16,81,83.0,16761.0,302519289.0,0.12438887064624671,57.686746987951814,57.813253012048186,56.05083390361445,56.17733992771085,56.17734939759036,0.0,0.0,0.9918002817514728,0.9094477043442454,0.9094477043442454,0.9094477043442454,0.39731002155510137,,,,,79539df9a9134ac6b7e14d8fb8731cc5
2017,6,6,0,2203,23794.227546971157,251,1.0,1,1,2,2.0,649.0,162899.0,0.03259585285502567,35.0,35.0,34.999998,34.999998,35.0,0.0,0.0,0.9183673469387754,1.2857142857142858,0.7142857142857142,0.7142857142857142,0.3829867599442122,,,,,1a0239eb64ce4ca5947db67b526a28d3
2017,25,25,0,32838,357831.86056641676,1366,2.0,2,2,6,6.0,1192.0,1628272.0,0.12307033768663343,44.33333333333334,44.5,44.33333083333333,44.4999975,44.5,0.0,0.0,0.9370309584928952,0.7490636704119851,0.7490636704119851,0.7490636704119851,0.3865774457372608,,,,,f016f15743b64a86ae927fa6f54d1916
2017,32,32,0,132208,1608878.2999142967,8150,10.0,1,10,39,45.0,8385.0,68337750.0,0.11261471140909927,54.22222222222222,54.5,54.22221713333333,54.49999491111111,54.5,108.5,108.5,0.9989492092884064,0.9675840978593272,0.9675840978593272,0.9675840978593272,0.3987327330325064,,,,,3127c2da10784f9d8b1cca2c1686eb2a
2017,79,79,0,4503314,76425824.02633826,161671,88.0,5,88,642,645.0,147202.0,23798294542.0,0.14326087206522914,57.874418604651154,57.92248062015504,56.71010750387599,56.75816951937986,56.345720930232574,2348.0,2082.0,0.9980166951911286,1.044534310468126,0.955465689531874,0.955465689531874,0.3985468644198495,,,,,2193446fbbd04d05b1562ffbeb96181d
2017,12,12,0,4494,33688.069000244504,174,4.0,3,4,4,4.0,642.0,111708.0,0.16966277516995182,28.0,28.0,22.9561645,22.9561645,22.955,0.0,0.0,0.35364143980430873,0.19603572206490966,0.1960357220649096,0.1960357220649096,0.2887720046982546,,,,,c151c281c5ac4c60a18646c64b01e468
2017,10,10,0,3011,28001.02224244531,204,2.0,2,2,3,3.0,540.0,110160.0,0.11478436202067044,32.666666666666664,32.666666666666664,32.66666533333333,32.66666533333333,32.666666666666664,0.0,0.0,0.7019731361932529,0.4540816326530612,0.4540816326530612,0.4540816326530612,0.3437117306874738,,,,,9140bfca57f54288acf198d318e96c4f
2017,30,30,0,15451,136923.0566991868,2090,2.0,1,2,10,10.0,2282.0,4769380.0,0.03442913460476381,56.7,56.75,53.846302,53.89630200000001,53.896,0.0,0.0,0.896417684423102,0.6781579337984266,0.6781579337984266,0.6781579337984266,0.3788065255214889,,,,,ff6ef8b6210040bb9690c9107df0b01e
2017,27,27,0,57781,625021.6390389514,3024,6.0,4,6,17,18.0,3254.0,9840096.0,0.11719471616986245,47.444444444444436,47.47222222222222,46.26818733333334,46.295965111111116,46.29611111111111,0.0,0.0,0.9268854182685161,0.7296029184116737,0.7296029184116737,0.7296029184116737,0.3846213927227037,,,,,e1851237117d40ca852b1805b1a9388e
2017,59,59,0,2248609,36262231.65934401,87227,49.0,1,49,318,369.0,77541.0,6763668807.0,0.1596845677056425,58.99728997289972,59.34417344173442,58.14708930623309,58.493972775067775,58.4939837398374,1203.7,1203.7,0.999996854651832,0.9982264870544676,0.9982264870544676,0.9982264870544676,0.3989416529957407,,,,,3b69bbda2532432fb1e9ba3e75bfe69c
2017,29,29,0,191758,2502681.5395533154,6491,12.0,4,12,37,37.0,6557.0,42561487.0,0.1749583075393192,44.64864864864865,44.689189189189186,39.60533086486487,39.64587140540541,39.645945945945954,76.0,76.0,0.9946693775437156,1.0730111118685663,0.9269888881314337,0.9269888881314337,0.3978803908238335,,,,,445b6fecdc1e4278a026deb31fea22f8
2017,66,66,0,822883,13358254.512058541,37405,26.0,10,26,149,152.0,30883.0,1155178615.0,0.1387852680563128,59.342105263157904,59.37171052631579,58.00798559210526,58.03759085526315,58.037631578947384,364.0,364.0,0.9999933669981926,0.9974245385253668,0.9974245385253668,0.9974245385253668,0.3989409573111933,,,,,bb5e72116fe74d1db8748ff640916e37
2017,27,27,0,29818,394291.512396968,3769,5.0,1,5,21,21.0,3627.0,13670163.0,0.053881336472825475,50.52173913043478,50.69565217391305,47.72840830434782,47.90232134782609,47.90217391304348,0.0,0.0,0.8870661806317269,0.6639437258906286,0.6639437258906286,0.6639437258906286,0.37703945460368393,,,,,95c15102726e4f3fab4d89b467b13772
2017,146,146,0,428794,7605219.626060742,21918,14.0,6,14,69,71.0,11564.0,253459752.0,0.16941643027081968,53.59154929577465,53.59154929577465,52.72467363380282,52.72467363380282,56.471126760563386,269.5,535.5,0.9987798966420092,1.0349299779271472,0.9650700220728528,0.9650700220728528,0.3986989792141461,,,,,efb26d300cbe4e02a29fccde64ba8764
2017,88,88,0,99049,1789030.7472909885,4452,5.0,3,5,17,17.0,1897.0,8445444.0,0.31352780984243417,48.58823529411765,48.58823529411765,48.22724094117648,48.22724094117648,48.227058823529404,0.0,0.0,0.9977787633069476,1.0471299978045032,0.9528700021954968,0.9528700021954968,0.3984994537368408,,,,,65adab2cf4104f6c9a37086fa0c7ec0b
2017,40,40,0,296249,5206992.651062942,13735,10.0,2,10,45,53.0,11946.0,164078310.0,0.11342200892276394,59.24528301886792,59.33018867924528,58.90658967924529,58.99149533962265,58.99150943396226,0.0,0.0,0.9825468228694744,0.8678895267947098,0.8678895267947098,0.8678895267947098,0.39547602156369055,,,,,521910f5db1a4b3f839089e9011702b3
2017,22,22,0,22858,337695.7784120883,2272,5.0,1,5,15,15.0,2369.0,5382368.0,0.07416787421300451,42.0,42.0,40.158905,40.158905,40.15866666666667,0.0,0.0,0.9999411775833766,1.0076695773432054,0.9923304226567946,0.9923304226567946,0.3989305471994642,,,,,e355ec71705b4b26b4368f4591e0e661
2017,17,17,0,59075,834147.5770954364,4009,14.0,2,13,37,40.0,7404.0,29682636.0,0.08881228670251841,44.45,44.55,42.01054655,42.11054655,42.1105,0.0,0.0,0.7345036140767492,0.4847365858871303,0.4847365858871302,0.4847365858871302,0.3493479974677409,,,,,cb80bb7840264945827502e954e9a994
2017,10,10,0,1177,9604.717687296403,198,6.0,6,6,7,7.0,1019.0,201762.0,0.049964632317573476,29.75,29.75,17.888355625,17.888355625,17.88875,0.0,0.0,0.9928394179936896,0.9153797777933058,0.9153797777933058,0.9153797777933058,0.3975165048129125,,,,,24525c6adff8422ca2cabe76d526780e
2017,85,85,0,1716085,29555094.17399431,46400,34.0,4,34,185,196.0,41224.0,1912793600.0,0.2006806859083601,57.63265306122449,57.69132653061224,56.36386798469388,56.42254145408163,56.42204081632653,391.6,391.5,0.9970633658568494,1.054190720083337,0.9458092799166632,0.9458092799166632,0.3983569364809463,,,,,480d9209a1b949fb9eee715ca60fffc3
